Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         7 = grain model
 4.000E-08 4.000E-01 4.500E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 1.500E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 6.915E+01 = <U> 
     mmp83 = radfield
 3.161E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
3.837E+01  1.986E-22  2.021E-13
3.802E+01  1.984E-22  2.001E-13
3.767E+01  1.981E-22  1.979E-13
3.733E+01  1.976E-22  1.956E-13
3.698E+01  1.969E-22  1.932E-13
3.664E+01  1.961E-22  1.906E-13
3.631E+01  1.952E-22  1.880E-13
3.597E+01  1.940E-22  1.851E-13
3.565E+01  1.926E-22  1.821E-13
3.532E+01  1.911E-22  1.790E-13
3.499E+01  1.893E-22  1.757E-13
3.467E+01  1.874E-22  1.723E-13
3.436E+01  1.852E-22  1.688E-13
3.404E+01  1.828E-22  1.650E-13
3.373E+01  1.802E-22  1.612E-13
3.342E+01  1.774E-22  1.572E-13
3.311E+01  1.744E-22  1.532E-13
3.281E+01  1.712E-22  1.490E-13
3.251E+01  1.679E-22  1.448E-13
3.221E+01  1.644E-22  1.404E-13
3.192E+01  1.607E-22  1.360E-13
3.162E+01  1.569E-22  1.316E-13
3.133E+01  1.530E-22  1.272E-13
3.105E+01  1.490E-22  1.227E-13
3.076E+01  1.449E-22  1.183E-13
3.048E+01  1.408E-22  1.138E-13
3.020E+01  1.367E-22  1.095E-13
2.992E+01  1.325E-22  1.052E-13
2.965E+01  1.284E-22  1.010E-13
2.938E+01  1.243E-22  9.682E-14
2.911E+01  1.202E-22  9.279E-14
2.884E+01  1.162E-22  8.887E-14
2.858E+01  1.122E-22  8.508E-14
2.831E+01  1.084E-22  8.142E-14
2.805E+01  1.047E-22  7.790E-14
2.780E+01  1.011E-22  7.451E-14
2.754E+01  9.755E-23  7.127E-14
2.729E+01  9.416E-23  6.816E-14
2.704E+01  9.091E-23  6.521E-14
2.679E+01  8.779E-23  6.239E-14
2.655E+01  8.480E-23  5.971E-14
2.630E+01  8.194E-23  5.717E-14
2.606E+01  7.921E-23  5.476E-14
2.582E+01  7.661E-23  5.248E-14
2.559E+01  7.415E-23  5.032E-14
2.535E+01  7.180E-23  4.828E-14
2.512E+01  6.958E-23  4.636E-14
2.489E+01  6.747E-23  4.454E-14
2.466E+01  6.547E-23  4.283E-14
2.443E+01  6.358E-23  4.121E-14
2.421E+01  6.180E-23  3.969E-14
2.399E+01  6.010E-23  3.824E-14
2.377E+01  5.850E-23  3.689E-14
2.355E+01  5.702E-23  3.562E-14
2.333E+01  5.562E-23  3.443E-14
2.312E+01  5.429E-23  3.330E-14
2.291E+01  5.304E-23  3.223E-14
2.270E+01  5.190E-23  3.125E-14
2.249E+01  5.085E-23  3.034E-14
2.228E+01  4.988E-23  2.949E-14
2.208E+01  4.897E-23  2.868E-14
2.188E+01  4.810E-23  2.791E-14
2.168E+01  4.727E-23  2.718E-14
2.148E+01  4.652E-23  2.650E-14
2.128E+01  4.583E-23  2.587E-14
2.109E+01  4.521E-23  2.529E-14
2.089E+01  4.464E-23  2.474E-14
2.070E+01  4.411E-23  2.422E-14
2.051E+01  4.362E-23  2.374E-14
2.032E+01  4.320E-23  2.329E-14
2.014E+01  4.286E-23  2.290E-14
1.995E+01  4.257E-23  2.253E-14
1.977E+01  4.232E-23  2.219E-14
1.959E+01  4.210E-23  2.187E-14
1.941E+01  4.193E-23  2.159E-14
1.923E+01  4.180E-23  2.132E-14
1.905E+01  4.175E-23  2.110E-14
1.888E+01  4.177E-23  2.092E-14
1.871E+01  4.191E-23  2.080E-14
1.854E+01  4.222E-23  2.076E-14
1.837E+01  4.280E-23  2.085E-14
1.820E+01  4.390E-23  2.119E-14
1.803E+01  4.639E-23  2.218E-14
1.786E+01  5.067E-23  2.401E-14
1.770E+01  5.056E-23  2.374E-14
1.754E+01  5.480E-23  2.549E-14
1.738E+01  6.683E-23  3.081E-14
1.722E+01  6.204E-23  2.833E-14
1.706E+01  6.155E-23  2.785E-14
1.690E+01  5.981E-23  2.682E-14
1.675E+01  5.709E-23  2.537E-14
1.660E+01  5.873E-23  2.585E-14
1.644E+01  7.052E-23  3.076E-14
1.629E+01  5.225E-23  2.258E-14
1.614E+01  4.609E-23  1.973E-14
1.600E+01  4.757E-23  2.018E-14
1.585E+01  4.746E-23  1.995E-14
1.570E+01  4.066E-23  1.694E-14
1.556E+01  3.740E-23  1.544E-14
1.542E+01  3.579E-23  1.464E-14
1.528E+01  3.481E-23  1.410E-14
1.514E+01  3.411E-23  1.370E-14
1.500E+01  3.361E-23  1.337E-14
1.486E+01  3.326E-23  1.311E-14
1.472E+01  3.309E-23  1.292E-14
1.459E+01  3.321E-23  1.285E-14
1.445E+01  3.393E-23  1.301E-14
1.432E+01  3.600E-23  1.368E-14
1.419E+01  3.828E-23  1.441E-14
1.406E+01  3.606E-23  1.345E-14
1.393E+01  3.436E-23  1.270E-14
1.380E+01  3.485E-23  1.276E-14
1.368E+01  3.820E-23  1.386E-14
1.355E+01  3.960E-23  1.423E-14
1.343E+01  3.668E-23  1.307E-14
1.330E+01  3.678E-23  1.298E-14
1.318E+01  3.896E-23  1.362E-14
1.306E+01  4.324E-23  1.498E-14
1.294E+01  5.064E-23  1.739E-14
1.282E+01  6.254E-23  2.127E-14
1.271E+01  7.732E-23  2.606E-14
1.259E+01  8.371E-23  2.796E-14
1.247E+01  7.522E-23  2.489E-14
1.236E+01  6.476E-23  2.123E-14
1.225E+01  6.040E-23  1.962E-14
1.213E+01  6.162E-23  1.983E-14
1.202E+01  6.384E-23  2.036E-14
1.191E+01  6.161E-23  1.947E-14
1.180E+01  5.674E-23  1.777E-14
1.169E+01  5.518E-23  1.712E-14
1.159E+01  6.133E-23  1.885E-14
1.148E+01  8.196E-23  2.496E-14
1.138E+01  1.254E-22  3.785E-14
1.127E+01  1.746E-22  5.221E-14
1.117E+01  1.193E-22  3.533E-14
1.107E+01  6.315E-23  1.854E-14
1.096E+01  4.319E-23  1.256E-14
1.086E+01  3.377E-23  9.731E-15
1.076E+01  2.860E-23  8.167E-15
1.067E+01  2.547E-23  7.205E-15
1.057E+01  2.342E-23  6.566E-15
1.047E+01  2.202E-23  6.117E-15
1.038E+01  2.102E-23  5.786E-15
1.028E+01  2.030E-23  5.534E-15
1.019E+01  1.976E-23  5.340E-15
1.009E+01  1.939E-23  5.192E-15
1.000E+01  1.915E-23  5.081E-15
9.908E+00  1.904E-23  5.004E-15
9.817E+00  1.904E-23  4.959E-15
9.727E+00  1.916E-23  4.944E-15
9.638E+00  1.940E-23  4.960E-15
9.550E+00  1.977E-23  5.007E-15
9.462E+00  2.028E-23  5.090E-15
9.376E+00  2.097E-23  5.216E-15
9.290E+00  2.191E-23  5.399E-15
9.204E+00  2.319E-23  5.661E-15
9.120E+00  2.497E-23  6.041E-15
9.036E+00  2.756E-23  6.606E-15
8.954E+00  3.147E-23  7.473E-15
8.872E+00  3.767E-23  8.865E-15
8.790E+00  4.786E-23  1.116E-14
8.710E+00  6.341E-23  1.465E-14
8.630E+00  7.789E-23  1.783E-14
8.551E+00  7.596E-23  1.723E-14
8.472E+00  6.576E-23  1.478E-14
8.395E+00  6.051E-23  1.347E-14
8.318E+00  6.010E-23  1.326E-14
8.241E+00  6.266E-23  1.370E-14
8.166E+00  6.925E-23  1.500E-14
8.091E+00  8.189E-23  1.758E-14
8.017E+00  1.021E-22  2.172E-14
7.943E+00  1.288E-22  2.715E-14
7.870E+00  1.531E-22  3.197E-14
7.798E+00  1.645E-22  3.402E-14
7.727E+00  1.709E-22  3.503E-14
7.656E+00  1.826E-22  3.708E-14
7.586E+00  1.801E-22  3.624E-14
7.516E+00  1.486E-22  2.962E-14
7.447E+00  1.124E-22  2.221E-14
7.379E+00  8.639E-23  1.691E-14
7.311E+00  6.908E-23  1.340E-14
7.244E+00  5.711E-23  1.097E-14
7.178E+00  4.845E-23  9.224E-15
7.112E+00  4.205E-23  7.933E-15
7.047E+00  3.741E-23  6.994E-15
6.982E+00  3.426E-23  6.345E-15
6.918E+00  3.243E-23  5.952E-15
6.855E+00  3.178E-23  5.778E-15
6.792E+00  3.196E-23  5.758E-15
6.730E+00  3.226E-23  5.758E-15
6.668E+00  3.184E-23  5.631E-15
6.607E+00  3.073E-23  5.385E-15
6.546E+00  3.003E-23  5.214E-15
6.486E+00  3.116E-23  5.362E-15
6.427E+00  3.594E-23  6.126E-15
6.368E+00  4.793E-23  8.097E-15
6.310E+00  7.532E-23  1.261E-14
6.252E+00  1.225E-22  2.031E-14
6.194E+00  1.247E-22  2.050E-14
6.138E+00  7.487E-23  1.219E-14
6.081E+00  4.386E-23  7.074E-15
6.026E+00  2.941E-23  4.701E-15
5.970E+00  2.252E-23  3.566E-15
5.916E+00  1.940E-23  3.044E-15
5.861E+00  1.878E-23  2.920E-15
5.808E+00  2.051E-23  3.159E-15
5.754E+00  2.431E-23  3.711E-15
5.702E+00  2.652E-23  4.012E-15
5.649E+00  2.261E-23  3.388E-15
5.598E+00  1.684E-23  2.501E-15
5.546E+00  1.285E-23  1.890E-15
5.495E+00  1.052E-23  1.534E-15
5.445E+00  9.263E-24  1.338E-15
5.395E+00  8.801E-24  1.260E-15
5.346E+00  9.230E-24  1.309E-15
5.297E+00  1.087E-23  1.527E-15
5.248E+00  1.207E-23  1.681E-15
5.200E+00  9.768E-24  1.347E-15
5.152E+00  7.370E-24  1.007E-15
5.105E+00  6.054E-24  8.198E-16
5.058E+00  5.320E-24  7.138E-16
5.012E+00  4.860E-24  6.461E-16
4.966E+00  4.541E-24  5.982E-16
4.920E+00  4.303E-24  5.617E-16
4.875E+00  4.116E-24  5.323E-16
4.831E+00  3.962E-24  5.077E-16
4.786E+00  3.833E-24  4.866E-16
4.742E+00  3.722E-24  4.682E-16
4.699E+00  3.625E-24  4.518E-16
4.656E+00  3.540E-24  4.371E-16
4.613E+00  3.463E-24  4.238E-16
4.571E+00  3.395E-24  4.116E-16
4.529E+00  3.333E-24  4.004E-16
4.487E+00  3.277E-24  3.901E-16
4.446E+00  3.226E-24  3.805E-16
4.406E+00  3.179E-24  3.715E-16
4.365E+00  3.137E-24  3.632E-16
4.325E+00  3.098E-24  3.554E-16
4.285E+00  3.062E-24  3.481E-16
4.246E+00  3.029E-24  3.412E-16
4.207E+00  3.000E-24  3.348E-16
4.169E+00  2.973E-24  3.287E-16
4.130E+00  2.949E-24  3.231E-16
4.093E+00  2.927E-24  3.178E-16
4.055E+00  2.908E-24  3.128E-16
4.018E+00  2.892E-24  3.083E-16
3.981E+00  2.880E-24  3.041E-16
3.945E+00  2.870E-24  3.003E-16
3.908E+00  2.864E-24  2.969E-16
3.873E+00  2.863E-24  2.941E-16
3.837E+00  2.866E-24  2.917E-16
3.802E+00  2.876E-24  2.900E-16
3.767E+00  2.893E-24  2.890E-16
3.733E+00  2.919E-24  2.890E-16
3.698E+00  2.957E-24  2.901E-16
3.664E+00  3.012E-24  2.928E-16
3.631E+00  3.089E-24  2.975E-16
3.597E+00  3.198E-24  3.052E-16
3.565E+00  3.354E-24  3.172E-16
3.532E+00  3.584E-24  3.358E-16
3.499E+00  3.936E-24  3.653E-16
3.467E+00  4.504E-24  4.142E-16
3.436E+00  5.499E-24  5.011E-16
3.404E+00  7.463E-24  6.739E-16
3.373E+00  1.215E-23  1.087E-15
3.342E+00  2.770E-23  2.455E-15
3.311E+00  1.048E-22  9.203E-15
3.281E+00  7.155E-23  6.227E-15
3.251E+00  2.043E-23  1.762E-15
3.221E+00  9.755E-24  8.334E-16
3.192E+00  6.222E-24  5.267E-16
3.162E+00  4.661E-24  3.910E-16
3.133E+00  3.840E-24  3.191E-16
3.105E+00  3.354E-24  2.762E-16
3.076E+00  3.042E-24  2.482E-16
3.048E+00  2.828E-24  2.286E-16
3.020E+00  2.673E-24  2.141E-16
2.992E+00  2.557E-24  2.029E-16
2.965E+00  2.466E-24  1.939E-16
2.938E+00  2.393E-24  1.865E-16
2.911E+00  2.333E-24  1.801E-16
2.884E+00  2.282E-24  1.746E-16
2.858E+00  2.238E-24  1.696E-16
2.831E+00  2.199E-24  1.652E-16
2.805E+00  2.164E-24  1.611E-16
2.780E+00  2.133E-24  1.573E-16
2.754E+00  2.104E-24  1.537E-16
2.729E+00  2.077E-24  1.504E-16
2.704E+00  2.052E-24  1.472E-16
2.679E+00  2.028E-24  1.441E-16
2.655E+00  2.005E-24  1.412E-16
2.630E+00  1.983E-24  1.384E-16
2.606E+00  1.962E-24  1.356E-16
2.582E+00  1.941E-24  1.330E-16
2.559E+00  1.921E-24  1.304E-16
2.535E+00  1.901E-24  1.279E-16
2.512E+00  1.882E-24  1.254E-16
2.489E+00  1.863E-24  1.230E-16
2.466E+00  1.844E-24  1.206E-16
2.443E+00  1.825E-24  1.183E-16
2.421E+00  1.806E-24  1.160E-16
2.399E+00  1.787E-24  1.137E-16
2.377E+00  1.769E-24  1.115E-16
2.355E+00  1.750E-24  1.093E-16
2.333E+00  1.732E-24  1.072E-16
2.312E+00  1.714E-24  1.051E-16
2.291E+00  1.696E-24  1.030E-16
2.270E+00  1.677E-24  1.010E-16
2.249E+00  1.659E-24  9.897E-17
2.228E+00  1.640E-24  9.696E-17
2.208E+00  1.621E-24  9.496E-17
2.188E+00  1.602E-24  9.298E-17
2.168E+00  1.582E-24  9.099E-17
2.148E+00  1.562E-24  8.899E-17
2.128E+00  1.541E-24  8.697E-17
2.109E+00  1.518E-24  8.492E-17
2.089E+00  1.494E-24  8.282E-17
2.070E+00  1.469E-24  8.066E-17
2.051E+00  1.441E-24  7.840E-17
2.032E+00  1.410E-24  7.602E-17
2.014E+00  1.376E-24  7.349E-17
1.995E+00  1.337E-24  7.078E-17
1.977E+00  1.295E-24  6.789E-17
1.959E+00  1.249E-24  6.490E-17
1.941E+00  1.205E-24  6.203E-17
1.923E+00  1.170E-24  5.969E-17
1.905E+00  1.153E-24  5.829E-17
1.888E+00  1.157E-24  5.794E-17
1.871E+00  1.175E-24  5.831E-17
1.854E+00  1.198E-24  5.891E-17
1.837E+00  1.218E-24  5.936E-17
1.820E+00  1.233E-24  5.952E-17
1.803E+00  1.242E-24  5.940E-17
1.786E+00  1.246E-24  5.903E-17
1.770E+00  1.246E-24  5.848E-17
1.754E+00  1.243E-24  5.781E-17
1.738E+00  1.238E-24  5.705E-17
1.722E+00  1.231E-24  5.623E-17
1.706E+00  1.224E-24  5.537E-17
1.690E+00  1.215E-24  5.450E-17
1.675E+00  1.207E-24  5.361E-17
1.660E+00  1.198E-24  5.273E-17
1.644E+00  1.189E-24  5.186E-17
1.629E+00  1.180E-24  5.099E-17
1.614E+00  1.171E-24  5.015E-17
1.600E+00  1.163E-24  4.934E-17
1.585E+00  1.155E-24  4.855E-17
1.570E+00  1.148E-24  4.780E-17
1.556E+00  1.141E-24  4.710E-17
1.542E+00  1.135E-24  4.643E-17
1.528E+00  1.131E-24  4.582E-17
1.514E+00  1.127E-24  4.527E-17
1.500E+00  1.126E-24  4.478E-17
1.486E+00  1.125E-24  4.436E-17
1.472E+00  1.127E-24  4.402E-17
1.459E+00  1.131E-24  4.378E-17
1.445E+00  1.139E-24  4.365E-17
1.432E+00  1.149E-24  4.365E-17
1.419E+00  1.163E-24  4.380E-17
1.406E+00  1.183E-24  4.412E-17
1.393E+00  1.208E-24  4.464E-17
1.380E+00  1.240E-24  4.541E-17
1.368E+00  1.280E-24  4.645E-17
1.355E+00  1.330E-24  4.783E-17
1.343E+00  1.391E-24  4.956E-17
1.330E+00  1.464E-24  5.166E-17
1.318E+00  1.546E-24  5.408E-17
1.306E+00  1.634E-24  5.663E-17
1.294E+00  1.717E-24  5.895E-17
1.282E+00  1.778E-24  6.047E-17
1.271E+00  1.795E-24  6.051E-17
1.259E+00  1.756E-24  5.863E-17
1.247E+00  1.660E-24  5.491E-17
1.236E+00  1.526E-24  5.002E-17
1.225E+00  1.379E-24  4.479E-17
1.213E+00  1.240E-24  3.992E-17
1.202E+00  1.120E-24  3.573E-17
1.191E+00  1.023E-24  3.233E-17
1.180E+00  9.475E-25  2.967E-17
1.169E+00  8.918E-25  2.767E-17
1.159E+00  8.537E-25  2.624E-17
1.148E+00  8.319E-25  2.534E-17
1.138E+00  8.264E-25  2.494E-17
1.127E+00  8.387E-25  2.508E-17
1.117E+00  8.724E-25  2.585E-17
1.107E+00  9.342E-25  2.742E-17
1.096E+00  1.035E-24  3.011E-17
1.086E+00  1.191E-24  3.433E-17
1.076E+00  1.418E-24  4.050E-17
1.067E+00  1.703E-24  4.819E-17
1.057E+00  1.931E-24  5.414E-17
1.047E+00  1.893E-24  5.257E-17
1.038E+00  1.570E-24  4.320E-17
1.028E+00  1.189E-24  3.243E-17
1.019E+00  8.940E-25  2.416E-17
1.009E+00  6.941E-25  1.858E-17
1.000E+00  5.616E-25  1.490E-17
